id,pull_province,pull_municipal_city,pull_item,harmonized_nsu_unit,weighing_approach,item_nsu_hetero_type,unit,weight,raw_canonical,published,corrected_unit,magnitude_corrected,decades_moved,snap_rule,snap_referee,snap_block,disputed,step1_flagged,unusable,any_uncertainty,cleaning_notes
143,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,"Size-based (small, medium, large)",medium_size,2,375.0,375.0,375.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
147,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",long-neck,"Size-based (small, medium, large)",large_size,2,750.0,750.0,750.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
150,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",long-neck,"Size-based (small, medium, large)",large_size,2,750.0,750.0,750.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
151,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",long-neck,"Size-based (small, medium, large)",large_size,2,750.0,750.0,750.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
152,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",long-neck,"Size-based (small, medium, large)",large_size,2,750.0,750.0,750.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
149,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",long-neck,"Size-based (small, medium, large)",large_size,2,750.0,750.0,750.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
153,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",long-neck,"Size-based (small, medium, large)",large_size,2,750.0,750.0,750.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
148,AKLAN,BANGA,"liquor (e.g, whisky, coconut wine)",long-neck,"Size-based (small, medium, large)",large_size,2,750.0,750.0,750.0,mL,False,0.0,log10 median,cell,0,False,False,False,False,
159,AKLAN,BANGA,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
162,AKLAN,BANGA,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
160,AKLAN,BANGA,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
161,AKLAN,BANGA,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,700.0,700.0,700.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
157,AKLAN,BANGA,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
158,AKLAN,BANGA,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
154,AKLAN,BANGA,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
156,AKLAN,BANGA,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,0.485,0.485,485.0,g,True,3.0,log10 median,prov_hetero,0,False,False,False,False,
155,AKLAN,BANGA,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,600.0,600.0,600.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
163,AKLAN,BANGA,loaf bread,small packs,"Size-based (small, medium, large)",small_size,2,360.0,360.0,360.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
164,AKLAN,BANGA,loaf bread,small packs,"Size-based (small, medium, large)",small_size,2,360.0,360.0,360.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
165,AKLAN,BANGA,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,0.26,0.26,260.0,g,True,3.0,log10 median,prov_hetero,0,False,False,False,False,
166,AKLAN,BANGA,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,0.35,0.35,350.0,g,True,3.0,log10 median,prov_hetero,0,False,False,False,False,
167,AKLAN,BANGA,mango,pieces or units,"Size-based (small, medium, large)",small_size,2,0.155,0.155,155.0,g,True,3.0,log10 median,prov_hetero,0,False,False,False,False,
168,AKLAN,BANGA,mango,pieces or units,"Size-based (small, medium, large)",medium_size,2,0.215,0.215,215.0,g,True,3.0,log10 median,prov_hetero,0,False,False,False,False,
169,AKLAN,BANGA,mango,pieces or units,"Size-based (small, medium, large)",large_size,2,0.34,0.34,340.0,g,True,3.0,log10 median,prov_hetero,0,False,False,False,False,
170,AKLAN,BANGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Price-quantity based (lower, median, higher price)",municipality_median,2,360.0,360.0,360.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
174,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,545.0,545.0,545.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
188,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,540.0,540.0,540.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
185,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,595.0,595.0,595.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
175,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,720.0,720.0,720.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
186,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,630.0,630.0,630.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
189,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,645.0,645.0,645.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
187,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,1030.0,1030.0,1030.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
190,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,1075.0,1075.0,1075.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
176,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,900.0,900.0,900.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
179,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,530.0,530.0,530.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
171,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,755.0,755.0,755.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
177,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,1025.0,1025.0,1025.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
172,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,975.0,975.0,975.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
180,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,555.0,555.0,555.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
173,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,1060.0,1060.0,1060.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
181,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,660.0,660.0,660.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
178,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,1080.0,1080.0,1080.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
182,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,740.0,740.0,740.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
191,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,460.0,460.0,460.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
192,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,770.0,770.0,770.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
183,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,945.0,945.0,945.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
184,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,1335.0,1335.0,1335.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
193,AKLAN,BATAN,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,965.0,965.0,965.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
194,AKLAN,BATAN,camote tops,bugkos,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,160.0,160.0,160.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
195,AKLAN,BATAN,camote tops,bugkos,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,205.0,205.0,205.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
196,AKLAN,BATAN,camote tops,bugkos,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,135.0,135.0,135.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
206,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,165.0,165.0,165.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
200,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,125.0,125.0,125.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
209,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,175.0,175.0,175.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
207,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,185.0,185.0,185.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
210,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,190.0,190.0,190.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
201,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,145.0,145.0,145.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
202,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,175.0,175.0,175.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
208,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,240.0,240.0,240.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
211,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,220.0,220.0,220.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
203,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,100.0,100.0,100.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
204,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
205,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,240.0,240.0,240.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
197,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,105.0,105.0,105.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
198,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,205.0,205.0,205.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
199,AKLAN,BATAN,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,310.0,310.0,310.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
217,AKLAN,BATAN,chicken,pieces or units,"Size-based (small, medium, large)",medium_size,2,330.0,330.0,330.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
215,AKLAN,BATAN,chicken,pieces or units,"Size-based (small, medium, large)",medium_size,2,530.0,530.0,530.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
218,AKLAN,BATAN,chicken,pieces or units,"Size-based (small, medium, large)",large_size,2,620.0,620.0,620.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
213,AKLAN,BATAN,chicken,pieces or units,"Size-based (small, medium, large)",large_size,2,985.0,985.0,985.0,g,False,0.0,log10 median,cell,1,True,False,False,True,
214,AKLAN,BATAN,chicken,pieces or units,"Size-based (small, medium, large)",small_size,2,310.0,310.0,310.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
212,AKLAN,BATAN,chicken,pieces or units,"Size-based (small, medium, large)",small_size,2,90.0,90.0,90.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
216,AKLAN,BATAN,chicken,pieces or units,"Size-based (small, medium, large)",small_size,2,275.0,275.0,275.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
221,AKLAN,BATAN,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,2,1200.0,1200.0,1200.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
220,AKLAN,BATAN,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1800.0,1800.0,1800.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
224,AKLAN,BATAN,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1970.0,1970.0,1970.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
222,AKLAN,BATAN,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1360.0,1360.0,1360.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
219,AKLAN,BATAN,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1415.0,1415.0,1415.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
223,AKLAN,BATAN,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,2120.0,2120.0,2120.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
225,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,48.0,48.0,48.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
229,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,34.0,34.0,34.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
226,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,38.0,38.0,38.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
227,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",medium_size,2,55.0,55.0,55.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
228,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",large_size,2,85.0,85.0,85.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
232,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,250.0,250.0,250.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
233,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",medium_size,2,300.0,300.0,300.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
230,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,300.0,300.0,300.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
235,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,280.0,280.0,280.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
234,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,270.0,270.0,270.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
231,AKLAN,BATAN,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",medium_size,2,420.0,420.0,42.0,g,True,-1.0,log10 median,prov_hetero,0,False,True,False,True,
239,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,155.0,155.0,155.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
242,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,45.0,45.0,450.0,g,True,1.0,log10 median,cell,0,False,False,False,False,
236,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,105.0,105.0,105.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
243,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,70.0,70.0,70.0,g,False,0.0,log10 median,cell,1,True,True,False,True,
237,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,130.0,130.0,130.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
240,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,345.0,345.0,345.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
244,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,2,130.0,130.0,130.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
241,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,2,370.0,370.0,370.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
238,AKLAN,BATAN,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,2,175.0,175.0,175.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
246,AKLAN,BATAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,"Size-based (small, medium, large)",small_size,3,0.11,110.0,110.0,mL,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
245,AKLAN,BATAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,"Size-based (small, medium, large)",small_size,3,0.11,110.0,110.0,mL,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
250,AKLAN,BATAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,"Size-based (small, medium, large)",small_size,3,0.6,600.0,60.0,mL,True,-1.0,log10 median,prov_hetero,0,False,False,False,False,
249,AKLAN,BATAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,"Size-based (small, medium, large)",small_size,3,0.7,700.0,70.0,mL,True,-1.0,log10 median,prov_hetero,0,False,False,False,False,
248,AKLAN,BATAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,"Size-based (small, medium, large)",small_size,3,0.12,120.0,120.0,mL,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
247,AKLAN,BATAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,"Size-based (small, medium, large)",small_size,3,0.1,100.0,100.0,mL,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
