id,image_code,filename,photo_g,photo_unit,photo_src,from_human,has_reading,evidence_is_label,ml_rule_applied,pkg_text,pkg_qty,pkg_unit,has_pkg_qty,mL_rule_pending,pkg_seen,raw_tick,raw_weight,corrected_weight,pub_unit,pub_rule,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_rsc,g_hai,type_son,type_hir,type_swp,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_rsc,pkg_hai,item_nsu_hetero_type
151,1778126894676,1778126894676.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BANGA,Banga Public Market,Daki Store,JI6145KK,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,,,,large_size
152,1778207997203,1778207997203.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BANGA,Libas Banga Talipapa,Dante Store,M240JV0I,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
153,1778207630817,1778207630817.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BANGA,Libas Banga Roadside,PJ Store,M6462FRM,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
156,1778122346276,1778122346276.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.48500001,485,g,log10 median,loaf bread,medium packs,AKLAN,BANGA,Libas Banga Talipapa,Lyre Variety Store,AP5TSKIL,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,medium_size
165,1778127401460,1778127401460.jpg,260,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.25999999,260,g,log10 median,mango,pieces or units,AKLAN,BANGA,Banga Public Market,Jecella Fruit Stand,1Q0G9KCM,,,,,,,,.26,,,,,,260,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
166,1778127561352,1778127561352.jpg,350,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.34999999,350,g,log10 median,mango,pieces or units,AKLAN,BANGA,Banga Public Market,Glen Fruit Stand,DBAY2LRB,,,,,,,,.35,,,,,,350,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size
167,1778205746623,1778205746623.jpg,155,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.155,155,g,log10 median,mango,pieces or units,AKLAN,BANGA,Libas Banga Talipapa,Jaw Prutasan,WUV93W58,,,,,,,,.155,,,,,,155,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
168,1778205789361,1778205789361.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.215,215,g,log10 median,mango,pieces or units,AKLAN,BANGA,Libas Banga Talipapa,Jaw Prutasan,WUV93W58,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,ambiguous,,,,,,,,medium_size
169,1778205819178,1778205819178.jpg,340,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.34,340,g,log10 median,mango,pieces or units,AKLAN,BANGA,Libas Banga Talipapa,Jaw Prutasan,WUV93W58,,,,,,,,.34,,,,,,340,,,,,scale_with_item,,,,,clear,,,,,,,,large_size
316,1777261605829,1777261605829.jpg,375,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.375,375,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,KYVM5EY9,,,,,,,,.375,,,,,,375,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
317,1777261628116,1777261628116.jpg,625,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.625,625,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,KYVM5EY9,,,,,,,,.625,,,,,,625,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
318,1777261647519,1777261647519.jpg,860,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.86000001,860,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,KYVM5EY9,,,,,,,,.86,,,,,,860,,,,,scale_with_item,,,,,clear,,,,,,,,large_size
319,1777951176678,1777951176678.jpg,385,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.38499999,385,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Alegria Buruanga Talipapa,NOVO's Sari Sari  Store,N3LTQJV6,,,,,,,,.385,,,,,,385,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
320,1777951196406,1777951196406.jpg,790,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.79000002,790,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Alegria Buruanga Talipapa,NOVO's Sari Sari  Store,N3LTQJV6,,,,,,,,.79,,,,,,790,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size
321,1777262622909,1777262622909.jpg,535,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.53500003,535,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,PG4ETB2C,,,,,,,,.535,,,,,,535,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
322,1777262649463,1777262649463.jpg,940,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.94,940,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,PG4ETB2C,,,,,,,,.9399999999999999,,,,,,940,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
323,1777948595873,1777948595873.jpg,395,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.35499999,355,g,log10 median,cabbage,pieces or units,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,JUNVI Variety Store,TJYM76GP,,,,,,,,.395,,,,,,395,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
324,1777261959607,1777261959607.jpg,260,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.25999999,260,g,log10 median,cabbage,small packs,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,5RW3WA03,,,,,,,,.26,,,,,,260,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
325,1777262390398,1777262390398.jpg,235,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.235,235,g,log10 median,cabbage,small packs,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,MBMDRBYX,,,,,,,,.235,,,,,,235,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
326,1777262784802,1777262784802.jpg,190,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.19,190,g,log10 median,cabbage,small packs,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,Z6AQJHWS,,,,,,,,.19,,,,,,190,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
328,1777950318584,1777950318584.jpg,700,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.69999999,700,g,log10 median,camote tops,bundle,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,UTAM8ECP,,,,,,,,.7,,,,,,700,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu
329,1777948789987,1777948789987.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,camote,binilog,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,JUNVI Variety Store,11ZU5GXO,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,ambiguous,,,,,,,,small_size
330,1777262323715,1777262323715.jpg,60,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.059999999,60,g,log10 median,camote,binilog,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,45SYAIT7,,,,,,,,.06,,,,,,60,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
331,1777262842979,1777262842979.jpg,100,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,camote,binilog,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,8EYYOCHC,,,,,,,,.1,,,,,,100,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
332,1777950920797,1777950920797.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.085000001,85,g,log10 median,camote,binilog,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,E0TNWNHG,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,small_size
333,1777950951453,1777950951453.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.18000001,180,g,log10 median,camote,binilog,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,E0TNWNHG,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,medium_size
334,1777951342485,1777951342485.jpg,50,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.050000001,50,g,log10 median,camote,binilog,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OIHJ9COL,,,,,,,,.05,,,,,,50,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
335,1777951388200,1777951388200.jpg,130,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.13,130,g,log10 median,camote,binilog,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OIHJ9COL,,,,,,,,.13,,,,,,130,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
336,1777261886207,1777261886207.jpg,115,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.115,115,g,log10 median,camote,binilog,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,UW8VWY7M,,,,,,,,.115,,,,,,115,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
337,1777948736601,1777948736601.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.085000001,85,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,JUNVI Variety Store,93P0LO7W,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,small_size
338,1777950036288,1777950036288.jpg,85,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.085000001,85,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,C5WQXS2D,,,,,,,,.085,,,,,,85,,,,,scale_with_item,,,,,probable,,,,,,,,small_size
339,1777950080968,1777950080968.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.13,130,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,C5WQXS2D,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,medium_size
340,1777950101519,1777950101519.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.23999999,240,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,C5WQXS2D,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,large_size
341,1777261769223,1777261769223.jpg,85,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.085000001,85,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,GUOW1YPL,,,,,,,,.085,,,,,,85,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
342,1777261793441,1777261793441.jpg,120,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.12,120,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,GUOW1YPL,,,,,,,,.12,,,,,,120,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
343,1777261811460,1777261811460.jpg,205,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.205,205,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,GUOW1YPL,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,large_size
344,1777262722627,1777262722627.jpg,90,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.090000004,90,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,HDMT4CJF,,,,,,,,.09,,,,,,90,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
345,1777262739143,1777262739143.jpg,235,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.235,235,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,HDMT4CJF,,,,,,,,.235,,,,,,235,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
346,1777262235992,1777262235992.jpg,105,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.105,105,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,N39JM9AM,,,,,,,,.105,,,,,,105,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
347,1777262250699,1777262250699.jpg,155,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.155,155,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,N39JM9AM,,,,,,,,.155,,,,,,155,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
348,1777262272961,1777262272961.jpg,320,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.31999999,320,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,N39JM9AM,,,,,,,,.32,,,,,,320,,,,,scale_with_item,,,,,clear,,,,,,,,large_size
349,1777951281719,1777951281719.jpg,145,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.145,145,g,log10 median,carrot,pieces or units,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OAZR615V,,,,,,,,.145,,,,,,145,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
350,1777264566880,1777264566880.jpg,605,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.60000002,600,g,log10 median,chicken,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,B13DEFPS,,,,,,,,.605,,,,,,605,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
351,1777950244310,1777950244310.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.625,625,g,log10 median,chicken,pieces or units,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,G5VV2V0E,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,medium_size
352,1777346517743,1777346517743.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.565,565,g,log10 median,chicken,pieces or units,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Abby Variety Store,RXFA96SY,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,medium_size
358,1777265961539,1777265961539.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.94499999,945,g,log10 median,chicken,whole (chicken),AKLAN,BURUANGA,Buruanga Public Market,Abby Variety Store,TYX7AYBV,,,,,,,,,,,,,,,,,,,scale_with_item,,,,,not_visible,,,,,,,,medium_size
370,1777353538719,1777353538719.jpg,30,g,package label (g),0,1,1,0,NET WT. 30g,30,g,1,0,1,grams (g),30,30,g,block governs,"crackers, cookies, buiscuits, chips/curls",putos,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Japis Store,6UL1PUWX,,,,,,,,,,,,,,,,,item_no_scale,,,,label_closeup,not_visible,,,,not_visible,NET WT. 30g,,,,NET WT. 50g,mp25_price
373,1777263980383,1777263980383.jpg,22.6,g,package label (g),0,1,1,0,NET WEIGHT 22.6g,22.6,g,1,0,1,grams (g),22.799999,23,g,block governs,"crackers, cookies, buiscuits, chips/curls",putos,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,9HQHDRIJ,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,NET WEIGHT 22.6g,,,mp25_price
375,1777264173054,1777264173054.jpg,295.2,g,package label (g),0,1,1,0,Net Weight: 295.2g (12 x 24.6g),295.2,g,1,0,1,Litres (L),295.20001,295,g,log10 median,"crackers, cookies, buiscuits, chips/curls",putos,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,9HQHDRIJ,,,,,,,,,,,,,,,,,item_no_scale,,,,label_closeup,not_visible,,,,not_visible,Net Weight: 295.2g (12 x 24.6g),,,,,mp75_price
377,1777349119131,1777349119131.jpg,90,g,package label (g),0,1,1,0,NET WT. 3.17 oz (90g),90,g,1,0,1,grams (g),90,90,g,log10 median,"crackers, cookies, buiscuits, chips/curls",putos,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Aileen's Sari-Sari Store,HIACVBA1,,,,,,,,,,,,,,,,,item_no_scale,,,,item_no_scale,not_visible,,,,not_visible,NET WT. 3.17 oz (90g),,,,NET WT. 3.17 oz (90g),mp50_price
380,1777345381826,1777345381826.jpg,85,g,package label (g),0,1,1,0,NET WT. 3.0 oz (85g),85,g,1,0,1,Litres (L),85,85,g,log10 median,"crackers, cookies, buiscuits, chips/curls",putos,AKLAN,BURUANGA,Alegria Buruanga Roadside,Chloe Cleo Store,MADQCOGZ,,,,,,,,,,,,,,,,,item_no_scale,,,,item_no_scale,not_visible,,,,not_visible,NET WT. 3.0 oz (85g),,,,Piatto's cheese flavored potato crisps,mp50_price
390,1777268272993,1777268272993.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Alex Store,2HOE0HBX,,,,,,,,,,,,,,,,,,,label_closeup,,,,,not_visible,,,,,375 mL,,,medium_size
391,1777345467427,1777345467427.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Chloe Cleo Store,6495FTWN,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,375 mL,,,medium_size
392,1777347263067,1777347263067.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,Quecon Convenient Store,AN4GNO8Y,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,375 mL,,,medium_size
393,1777346083586,1777346083586.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Abby Variety Store,CRB6CP4C,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,375 mL,,,medium_size
394,1777351913450,1777351913450.jpg,250,mL,package label (mL),0,1,1,1,250 mL,250,mL,1,0,1,grams (g),250,250,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,Dak Dak Mini Store,DE4JC3JZ,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,250 mL,,,small_size
395,1777265414022,1777265414022.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Buruanga Public Market,Abby Variety Store,MUYLJDTD,,,,,,,,,,,,,,,,,,,label_closeup,,,,,not_visible,,,,,375 mL,,,medium_size
396,1777348954310,1777348954310.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Aileen's Sari-Sari Store,R5H9HC1G,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,375 mL,,,medium_size
397,1777263761511,1777263761511.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,UPL1PJ23,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,375 mL,,,medium_size
398,1777347785934,1777347785934.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,BURUANGA,Alegria Buruanga Talipapa,Pamana Association Variety Store,YFUGLZYQ,,,,,,,,,,,,,,,,,,,label_closeup,,,,,not_visible,,,,,375 mL,,,medium_size
399,1777263705919,1777263705919.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,7J9LEHWZ,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
400,1777346037443,1777346037443.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Abby Variety Store,D4VTFEES,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
401,1777352908762,1777352908762.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Japis Store,GI804AC1,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
402,1777351827659,1777351827659.jpg,750,mL,package label (mL),0,1,1,1,750 ml,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Alegria Buruanga Talipapa,Dak Dak Mini Store,J1LTAASE,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 ml,,,large_size
403,1777265375758,1777265375758.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Buruanga Public Market,Abby Variety Store,JNR4FJQU,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
404,1777348887027,1777348887027.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Alegria Buruanga Roadside,Aileen's Sari-Sari Store,KE7VT61P,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
405,1777268226058,1777268226058.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Alex Store,LZK1VG7K,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
406,1777347876752,1777347876752.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,Pamana Association Variety Store,VH2FR6CZ,,,,,,,,,,,,,,,,,item_no_scale,,,,item_no_scale,not_visible,,,,not_visible,750 mL,,,,,large_size
407,1777347222288,1777347222288.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,Quecon Convenient Store,WW80S68I,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,750 mL,,,large_size
411,1777349410036,1777349410036.jpg,555,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.55500001,555,g,log10 median,loaf bread,medium packs,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Aileen's Sari-Sari Store,092ZG9DF,,,,,,,,.555,,,,,,555,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
413,1777268758159,1777268758159.jpg,430,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.43000001,430,g,log10 median,loaf bread,medium packs,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Alex Store,1JM1AHCL,,,,,,,,.43,,,,,,430,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
417,1777268705057,1777268705057.jpg,215,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.215,215,g,log10 median,loaf bread,small packs,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Alex Store,I054P35B,,,,,,,,.215,,,,,,215,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
422,1777950782257,1777950782257.jpg,50,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.050000001,50,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,OWG40X9F,,,,,,,,.05,,,,,,50,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
528,1777507478559,1777507478559.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,AKLAN,IBAJAY,"Purok 1 , Ibajay",Swerteanity store,6EYPDVJ2,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,not_visible,,,,,375 mL,,,medium_size
577,1777867854599,1777867854599.jpg,810,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.81,810,g,log10 median,cabbage,pieces or units,AKLAN,LIBACAO,Sitio Cabanbana Julita Libacao Roadside,Zabala Store,1B30GDWA,,,,,,,,.8100000000000001,,,,,,810,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size
584,1777865609186,1777865609186.jpg,365,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.36500001,365,g,log10 median,cabbage,pieces or units,AKLAN,LIBACAO,Guadalupe Sitio Highway Libacao Talipapa,Zaulda Vegetable and Fruit Stand,C37IZG0U,,,,,,,,.365,,,,,,365,,,,,scale_with_item,,,,,clear,,,,,,,,small_size
